wall_clock_us,interval_us,paint_seq,pump_active_us,paint_latency_us,waited_deadline
351400227,0,53,90,35,1
351421102,239853,54,78,37,0
351440253,0,54,70,26,1
351460242,0,54,68,23,1
351480237,0,54,68,24,1
351500241,0,54,70,24,1
351520237,0,54,66,23,1
351540233,0,54,67,22,1
351560234,0,54,69,23,1
351580240,0,54,68,24,1
351600236,0,54,69,23,1
351620240,0,54,65,24,1
351640234,0,54,82,23,1
351661120,240018,55,65,29,0
351680234,0,55,64,22,1
351700233,0,55,68,22,1
351720236,0,55,65,22,1
351740232,0,55,64,22,1
351760233,0,55,65,22,1
351780230,0,55,64,21,1
351800231,0,55,67,21,1
351820234,0,55,68,23,1
351840236,0,55,72,23,1
351860242,0,55,184,24,1
351882232,0,55,91,47,1
351901061,239940,56,68,32,0
351920227,0,56,85,23,1
351940316,0,56,77,22,1
351960281,0,56,47,23,1
351980191,0,56,56,17,1
352000217,0,56,68,25,1
352020238,0,56,68,28,1
352040238,0,56,74,25,1
352060251,0,56,71,27,1
352080243,0,56,74,26,1
352100247,0,56,80,26,1
352120250,0,56,80,27,1
352141094,240032,57,68,29,0
352160239,0,57,67,26,1
352180238,0,57,65,25,1
352200230,0,57,70,24,1
352220241,0,57,66,27,1
352240233,0,57,69,24,1
352260238,0,57,68,25,1
352280235,0,57,101,25,1
352300342,0,57,120,31,1
352320400,0,57,120,32,1
352340397,0,57,120,31,1
352360402,0,57,124,31,1
352381179,240084,58,122,34,0
352400389,0,58,120,31,1
352420401,0,58,72,31,1
352440242,0,58,68,24,1
352460237,0,58,67,27,1
352480236,0,58,91,22,1
352500270,0,58,70,23,1
352520231,0,58,68,21,1
352540232,0,58,71,26,1
352560233,0,58,62,27,1
352580222,0,58,41,19,1
352600189,0,58,90,17,1
352621022,239843,59,72,42,0
352640240,0,59,72,24,1
352660248,0,59,65,27,1
352680236,0,59,67,24,1
352700237,0,59,66,25,1
352720239,0,59,65,25,1
352740234,0,59,65,23,1
352760234,0,59,65,24,1
352780234,0,59,65,24,1
352800236,0,59,64,24,1
352820236,0,59,65,24,1
