wall_clock_us,interval_us,paint_seq,pump_active_us,paint_latency_us,waited_deadline
1953758468,22350,464,178,25,0
1953777968,0,464,924,15,1
1953796165,37696,465,1063,27,0
1953819176,23011,466,149,23,0
1953836953,0,466,1098,15,1
1953856386,37209,467,139,28,0
1953875447,0,467,820,16,1
1953896105,39719,468,1004,25,0
1953918401,22295,469,182,25,0
1953938039,0,469,823,15,1
1953956092,37691,470,932,18,0
1953978453,22360,471,191,25,0
1953997994,0,471,783,15,1
1954016033,37580,472,1012,20,0
1954038311,22277,473,167,24,0
1954057110,0,473,802,19,1
1954076079,37767,474,959,21,0
1954098200,22120,475,1026,23,0
1954121936,23736,476,182,21,0
1954136314,0,476,992,15,1
1954156278,34342,477,935,22,0
1954177984,21705,478,169,24,0
1954196482,0,478,782,17,1
1954216055,38071,479,925,18,0
1954239167,23112,480,158,26,0
1954257185,0,480,812,16,1
1954276088,36920,481,989,21,0
1954298230,22142,482,159,25,0
1954318030,0,482,767,13,1
1954336036,37805,483,894,18,0
1954358989,22952,484,156,26,0
1954377141,0,484,808,16,1
1954396058,37069,485,194,28,0
1954417399,0,485,813,16,1
1954436103,40044,486,1041,32,0
1954457242,21138,487,1007,27,0
1954479040,21798,488,200,25,0
1954497371,0,488,821,20,1
1954516099,37058,489,950,20,0
1954538133,22034,490,218,25,0
1954557395,0,490,799,15,1
1954576037,37904,491,967,21,0
1954598264,22227,492,182,27,0
1954617148,0,492,772,15,1
1954636045,37780,493,935,19,0
1954659027,22982,494,195,34,0
1954676383,0,494,818,20,1
1954696095,37067,495,999,21,0
1954718172,22076,496,941,24,0
1954738082,19910,497,189,21,0
1954756366,0,497,804,13,1
1954776075,37993,498,951,19,0
1954798138,22063,499,928,21,0
1954818049,19910,500,970,20,0
1954838303,20254,501,919,20,0
1954857873,19570,502,953,20,0
1954878343,20469,503,941,24,0
1954897868,19524,504,1001,25,0
1954918394,20526,505,891,20,0
1954938531,20136,506,167,22,0
1954955824,0,506,802,20,1
1954976080,37549,507,901,21,0
1954998933,22852,508,989,19,0
1955018311,19377,509,948,22,0
1955038253,19942,510,1042,25,0
1955058070,19817,511,963,24,0
1955079010,20939,512,197,27,0
1955096457,0,512,836,15,1
1955116129,37119,513,934,31,0
1955138050,21921,514,950,25,0
1955157176,19125,515,975,25,0
1955176299,19122,516,906,25,0
1955198856,22556,517,902,20,0
1955218290,19434,518,917,18,0
1955238880,20589,519,913,20,0
1955258286,19406,520,1067,20,0
1955279038,20751,521,155,22,0
1955296067,0,521,797,13,1
1955316069,37031,522,921,21,0
1955338108,22038,523,922,23,0
1955358940,20831,524,907,21,0
1955378487,19547,525,910,20,0
1955398677,20190,526,953,22,0
1955417528,18851,527,918,21,0
1955437646,20118,528,947,22,0
1955457551,19904,529,923,22,0
1955477626,20074,530,932,23,0
1955497570,19943,531,942,21,0
1955518630,21060,532,900,22,0
1955538526,19896,533,929,22,0
1955557706,19179,534,914,22,0
1955577468,19761,535,906,23,0
1955597744,20275,536,911,20,0
1955618427,20683,537,902,22,0
1955638728,20301,538,996,21,0
1955658531,19803,539,950,21,0
1955678678,20146,540,925,24,0
1955697546,18868,541,953,23,0
1955718668,21121,542,192,25,0
1955737796,0,542,940,19,1
1955756229,37560,543,921,29,0
1955777946,21716,544,895,23,0
1955799040,21094,545,927,23,0
1955818135,19094,546,891,24,0
1955838010,19874,547,137,25,0
1955855444,0,547,804,19,1
1955876087,38076,548,888,22,0
1955898055,21967,549,912,19,0
1955918112,20057,550,934,20,0
1955938045,19933,551,903,21,0
1955958114,20068,552,986,21,0
1955978009,19894,553,999,25,0
1955997034,19025,554,999,22,0
1956017018,19984,555,893,26,0
1956038983,21964,556,896,20,0
1956058116,19132,557,910,20,0
1956078037,19921,558,891,19,0
1956098113,20076,559,932,19,0
1956118225,20111,560,891,20,0
1956137919,19693,561,890,21,0
1956157265,19346,562,885,21,0
1956178879,21613,563,910,23,0
1956198292,19413,564,908,20,0
1956218871,20579,565,927,22,0
1956237188,18317,566,942,22,0
1956258043,20854,567,1000,24,0
1956278306,20263,568,961,22,0
1956296770,18463,569,902,18,0
1956318400,21630,570,992,26,0
1956337890,19490,571,1001,22,0
1956358238,20347,572,1005,21,0
1956379029,20791,573,956,21,0
1956399137,20108,574,999,26,0
1956419066,19928,575,1031,26,0
1956439166,20099,576,128,25,0
1956455958,0,576,932,15,1
1956476206,37039,577,880,23,0
1956498797,22590,578,152,21,0
1956517471,0,578,821,14,1
1956536091,37294,579,158,19,0
1956555703,0,579,849,17,1
1956576114,40023,580,908,26,0
1956599056,22942,581,881,20,0
1956618321,19264,582,135,24,0
1956635438,0,582,857,22,1
1956656138,37817,583,906,24,0
1956679024,22886,584,937,20,0
1956697162,18137,585,905,26,0
1956718206,21043,586,172,24,0
1956735488,0,586,804,17,1
1956756078,37872,587,912,20,0
1956779093,23014,588,931,23,0
1956798039,18946,589,869,25,0
1956818861,20821,590,916,18,0
1956837315,18454,591,934,19,0
1956857871,20555,592,990,22,0
1956878380,20508,593,1007,26,0
1956897948,19568,594,128,25,0
1956916150,0,594,876,14,1
1956936182,38233,595,177,33,0
1956958251,0,595,836,16,1
1956976112,39930,596,971,23,0
1956997141,21028,597,168,24,0
1957015467,0,597,800,16,1
1957036073,38932,598,137,22,0
1957055435,0,598,797,14,1
1957076068,39994,599,907,19,0
1957098937,22868,600,158,20,0
1957117332,0,600,823,14,1
1957136092,37155,601,980,18,0
1957159044,22951,602,217,26,0
1957177735,0,602,826,15,1
1957196058,37014,603,953,20,0
1957218216,22157,604,1274,24,0
1957238327,20110,605,927,23,0
1957257915,19587,606,194,25,0
1957276591,0,606,860,15,1
1957296135,38220,607,1025,22,0
1957317981,21845,608,924,27,0
