wall_clock_us,interval_us,paint_seq,pump_active_us,paint_latency_us,waited_deadline
24790904389,20036,579,949,18077,0
24790924495,20105,580,969,18111,0
24790944526,20031,581,965,18069,0
24790964731,20205,582,1093,18202,0
24790988379,23647,583,1034,21769,0
24791010431,22051,584,1259,22047,0
24791032203,21771,585,1092,21765,0
24791053853,21650,586,978,21645,0
24791075504,21651,587,1006,21646,0
24791095222,19717,588,1011,19713,0
24791113674,18452,589,949,18090,0
24791134696,21021,590,977,19041,0
24791153779,19082,591,951,18050,0
24791174692,20913,592,968,18889,0
24791193960,19267,593,966,18084,0
24791215052,21092,594,981,19100,0
24791234129,19076,595,971,18102,0
24791255827,21697,596,980,19724,0
24791274252,18425,597,952,18076,0
24791295075,20823,598,963,18827,0
24791318105,23029,599,1007,21783,0
24791339875,21770,600,1023,21765,0
24791361571,21696,601,1012,21691,0
24791379687,18115,602,1007,18111,0
24791403285,23597,603,990,21633,0
24791424902,21616,604,985,21611,0
24791446531,21629,605,974,21625,0
24791468174,21642,606,1002,21638,0
24791489941,21767,607,1181,21762,0
24791510828,20887,608,1041,20882,0
24791530908,0,608,200,20073,1
24791536691,25862,609,892,5776,0
24791571335,34644,610,953,20160,0
24791592944,21609,611,955,21604,0
24791614602,21657,612,964,21653,0
24791632863,18261,613,1022,18256,0
24791656472,23609,614,1138,21789,0
24791678394,21922,615,1219,21917,0
24791700065,21671,616,988,21667,0
24791721669,21603,617,956,21599,0
24791743435,21765,618,1008,21761,0
24791761624,18188,619,1022,18184,0
24791785283,23658,620,1024,21770,0
24791807093,21810,621,993,21805,0
24791827186,0,621,171,20085,1
24791832799,25705,622,791,5608,0
24791865649,32849,623,1030,18183,0
24791887799,0,623,125,20098,1
24791901616,35967,624,833,13809,0
24791929810,28194,625,1229,21871,0
24791947936,18125,626,997,18120,0
24791969973,0,626,167,20082,1
24791975554,27617,627,745,5576,0
24792010310,0,627,155,20080,1
24792015922,40368,628,737,5607,0
24792050635,0,628,145,20066,1
24792056221,40298,629,755,5581,0
24792092520,36298,630,955,21627,0
24792114093,21573,631,897,21568,0
24792135813,21720,632,1002,21716,0
24792155928,0,632,214,20109,1
24792161545,25732,633,762,5611,0
24792196025,34479,634,980,19829,0
24792218131,22106,635,1065,21862,0
24792239894,21763,636,1022,21758,0
24792259988,0,636,176,20089,1
24792265661,25766,637,753,5668,0
24792300346,0,637,172,20090,1
24792305952,40290,638,759,5600,0
24792342358,36406,639,1005,21755,0
24792364128,21769,640,975,21765,0
24792384235,0,640,177,20101,1
24792390046,25918,641,876,5806,0
24792424589,0,641,188,20086,1
24792430221,40175,642,755,5626,0
24792464937,0,642,173,20087,1
24792470522,40300,643,735,5580,0
24792505277,0,643,175,20086,1
24792510860,40337,644,758,5578,0
24792545620,0,644,173,20088,1
24792551218,40358,645,761,5593,0
24792585965,0,645,170,20088,1
24792591527,40308,646,762,5557,0
24792626329,0,646,216,20105,1
24792632015,40488,647,808,5679,0
24792666705,0,647,176,20088,1
24792672311,40295,648,768,5600,0
24792707038,0,648,164,20067,1
24792712614,40302,649,734,5570,0
24792747412,0,649,192,20088,1
24792753096,40482,650,801,5678,0
24792787810,0,650,224,20100,1
24792793591,40495,651,854,5728,0
24792828232,0,651,165,20089,1
24792833861,40269,652,786,5624,0
24792870262,36400,653,998,21776,0
24792890374,0,653,180,20107,1
24792895992,25730,654,768,5611,0
24792916045,0,654,214,20048,1
24792921635,25643,655,770,5587,0
24792958069,36434,656,1041,21763,0
24792979821,21751,657,1010,21747,0
24792999913,0,657,178,20087,1
24793005532,25710,658,767,5614,0
24793040325,0,658,156,20085,1
24793045893,40361,659,733,5563,0
24793080682,0,659,165,20086,1
24793086276,40382,660,748,5589,0
24793121038,0,660,157,20090,1
24793126644,40367,661,748,5601,0
24793161402,0,661,162,20086,1
24793167044,40400,662,755,5637,0
24793201754,0,662,168,20087,1
24793207765,40721,663,759,6007,0
24793242113,0,663,179,20087,1
24793248436,40670,664,863,6317,0
24793280507,32071,665,981,18125,0
24793304214,23707,666,1006,21760,0
24793325962,21748,667,1027,21742,0
24793346037,0,667,181,20069,1
24793351667,25704,668,795,5625,0
24793386383,0,668,164,20085,1
24793391981,40313,669,746,5592,0
24793426746,0,669,166,20097,1
